"Indexcd","Idxtrd01","Idxtrd02","Idxtrd03","Idxtrd04","Idxtrd05","Idxtrd06","Idxtrd07","Idxtrd08","Idxtrd09"
"000827","2017-01-25","1710.221","1720.083","1707.943","1719.306","66248.98","784253.60","0.464400","中证环保"
"000827","2017-01-26","1720.994","1730.210","1720.888","1730.040","68390.09","777180.04","0.624300","中证环保"
"000827","2017-02-03","1731.833","1733.035","1722.878","1727.826","52326.02","659221.74","-0.128000","中证环保"
"000827","2017-02-06","1728.555","1744.708","1728.530","1744.479","84571.52","1048644.90","0.963800","中证环保"
"000827","2017-02-07","1743.743","1746.080","1732.022","1739.606","75447.30","989023.15","-0.279300","中证环保"
"000827","2017-02-08","1737.821","1746.734","1729.253","1746.724","80063.40","1001416.70","0.409200","中证环保"
"000827","2017-02-09","1748.033","1762.116","1747.867","1760.868","123332.44","1370771.29","0.809700","中证环保"
"000827","2017-02-10","1760.210","1763.599","1754.812","1758.663","139342.35","1541867.78","-0.125200","中证环保"
"000827","2017-02-13","1758.653","1768.727","1757.012","1768.646","130479.20","1500936.07","0.567600","中证环保"
"000827","2017-02-14","1769.269","1769.333","1759.507","1764.356","107869.01","1263833.66","-0.242600","中证环保"
"000827","2017-02-15","1762.105","1770.761","1747.832","1751.446","134947.80","1663963.00","-0.731700","中证环保"
"000827","2017-02-16","1749.697","1764.923","1748.679","1762.940","116761.69","1262018.27","0.656300","中证环保"
"000827","2017-02-17","1761.419","1765.476","1745.962","1750.150","119623.24","1350110.40","-0.725500","中证环保"
"000827","2017-02-20","1750.405","1766.336","1750.405","1766.189","129755.45","1453460.48","0.916400","中证环保"
"000827","2017-02-21","1766.741","1777.259","1764.900","1777.244","128438.82","1445067.16","0.625900","中证环保"
"000827","2017-02-22","1779.955","1782.953","1774.202","1782.857","132778.82","1504853.93","0.315800","中证环保"
"000827","2017-02-23","1784.983","1787.453","1773.210","1781.427","174646.38","1707697.28","-0.080200","中证环保"
"000827","2017-02-24","1779.781","1785.809","1775.986","1785.709","148861.46","1542607.79","0.240400","中证环保"
"000827","2017-02-27","1787.171","1793.174","1778.913","1781.411","151664.67","1747117.02","-0.240700","中证环保"
"000827","2017-02-28","1782.404","1787.155","1777.503","1785.551","124030.00","1454619.74","0.232400","中证环保"
"000827","2017-03-01","1784.023","1789.427","1781.458","1785.927","112889.85","1313363.34","0.021100","中证环保"
"000827","2017-03-02","1789.206","1791.075","1778.186","1779.406","119353.65","1478239.43","-0.365100","中证环保"
"000827","2017-03-03","1776.025","1783.857","1768.964","1782.922","111686.96","1395223.71","0.197600","中证环保"
"000827","2017-03-06","1785.823","1799.486","1785.822","1799.469","143955.40","1744833.39","0.928100","中证环保"
"000827","2017-03-07","1800.828","1802.806","1792.956","1801.930","126097.10","1532796.54","0.136800","中证环保"
"000827","2017-03-08","1801.418","1801.418","1792.259","1796.894","111685.53","1271414.32","-0.279500","中证环保"
"000827","2017-03-09","1795.071","1795.242","1779.285","1782.903","127276.18","1454405.14","-0.778600","中证环保"
"000827","2017-03-10","1781.848","1787.056","1779.464","1783.089","99662.36","1220911.44","0.010400","中证环保"
"000827","2017-03-13","1782.487","1798.278","1773.310","1798.278","122564.98","1620040.59","0.851800","中证环保"
"000827","2017-03-14","1798.010","1803.837","1793.741","1797.031","131311.34","1678323.67","-0.069300","中证环保"
"000827","2017-03-15","1793.030","1803.748","1791.222","1802.672","137841.36","1802296.04","0.313900","中证环保"
"000827","2017-03-16","1805.592","1819.193","1805.592","1818.646","150049.65","2022987.54","0.886100","中证环保"
"000827","2017-03-17","1819.447","1824.095","1804.391","1804.982","151375.22","1990780.14","-0.751300","中证环保"
"000827","2017-03-20","1806.777","1813.187","1802.106","1812.937","131038.36","1723488.33","0.440700","中证环保"
"000827","2017-03-21","1813.638","1823.977","1812.218","1823.915","136788.54","1965285.85","0.605500","中证环保"
"000827","2017-03-22","1815.463","1823.333","1809.480","1818.394","151357.40","2012406.54","-0.302700","中证环保"
"000827","2017-03-23","1819.084","1829.082","1807.075","1824.148","174702.24","2262685.23","0.316400","中证环保"
"000827","2017-03-24","1824.467","1834.822","1820.354","1833.178","182343.16","2347809.39","0.495000","中证环保"
"000827","2017-03-27","1832.353","1834.002","1820.363","1820.515","154449.69","2065069.36","-0.690800","中证环保"
"000827","2017-03-28","1818.736","1822.024","1810.344","1814.116","144308.00","1807590.01","-0.351500","中证环保"
"000827","2017-03-29","1815.198","1819.596","1803.804","1805.100","167232.74","2066462.60","-0.497000","中证环保"
"000827","2017-03-30","1800.840","1804.384","1773.692","1779.682","176544.84","2227438.22","-1.408100","中证环保"
"000827","2017-03-31","1779.756","1789.535","1778.957","1789.320","138050.33","1679047.25","0.541600","中证环保"
"000827","2017-04-05","1810.848","1835.166","1810.848","1835.166","210476.43","2726510.94","2.562200","中证环保"
"000827","2017-04-06","1843.938","1846.836","1839.018","1843.182","263491.79","3036264.27","0.436800","中证环保"
"000827","2017-04-07","1839.713","1870.093","1835.675","1861.067","279093.96","3611329.17","0.970300","中证环保"
"000827","2017-04-10","1863.890","1873.180","1857.846","1861.046","259909.51","3838653.36","-0.001100","中证环保"
"000827","2017-04-11","1863.532","1882.029","1848.099","1878.050","293168.14","4399717.16","0.913700","中证环保"
"000827","2017-04-12","1880.144","1880.815","1853.066","1854.822","285511.04","3721514.50","-1.236800","中证环保"
"000827","2017-04-13","1852.505","1885.680","1852.505","1876.908","321460.88","3671146.72","1.190700","中证环保"
"000827","2017-04-14","1883.267","1883.267","1852.847","1854.856","246231.93","3301099.22","-1.174900","中证环保"
"000827","2017-04-17","1842.009","1848.677","1826.858","1836.152","174045.92","2402307.45","-1.008400","中证环保"
"000827","2017-04-18","1832.208","1846.434","1816.803","1818.060","252614.57","3002656.75","-0.985300","中证环保"
"000827","2017-04-19","1808.734","1814.351","1785.926","1813.950","257393.01","3035231.27","-0.226100","中证环保"
"000827","2017-04-20","1812.577","1822.681","1792.796","1806.257","240079.07","3001942.20","-0.424100","中证环保"
"000827","2017-04-21","1801.940","1814.549","1787.234","1788.477","227234.72","2835956.94","-0.984400","中证环保"
"000827","2017-04-24","1783.234","1784.921","1742.865","1743.134","218008.89","2587422.56","-2.535300","中证环保"
"000827","2017-04-25","1743.004","1764.822","1736.875","1746.548","225298.37","2638200.57","0.195900","中证环保"
"000827","2017-04-26","1742.455","1760.870","1740.980","1759.248","256030.11","3160451.99","0.727100","中证环保"
"000827","2017-04-27","1759.179","1780.078","1732.161","1774.074","342538.54","4049150.10","0.842700","中证环保"
"000827","2017-04-28","1767.879","1786.345","1765.804","1781.817","250151.71","3060440.60","0.436500","中证环保"
"000827","2017-05-02","1775.039","1785.586","1768.210","1785.369","235819.91","3044075.75","0.199300","中证环保"
"000827","2017-05-03","1780.434","1784.126","1764.272","1769.130","228321.71","2867564.85","-0.909600","中证环保"
"000827","2017-05-04","1762.604","1794.612","1757.836","1773.062","280836.27","3412403.90","0.222300","中证环保"
"000827","2017-05-05","1765.207","1766.198","1745.386","1745.490","228744.96","2722802.99","-1.555000","中证环保"
"000827","2017-05-08","1740.237","1743.994","1700.917","1701.084","227289.91","2662763.32","-2.544000","中证环保"
"000827","2017-05-09","1689.824","1711.378","1679.504","1709.992","180513.86","2026137.92","0.523700","中证环保"
"000827","2017-05-10","1707.511","1717.670","1667.645","1667.645","219452.34","2325662.93","-2.476400","中证环保"
"000827","2017-05-11","1658.127","1672.447","1627.810","1671.870","224637.92","2380295.66","0.253400","中证环保"
"000827","2017-05-12","1670.849","1685.054","1658.200","1678.516","198278.70","2197225.75","0.397500","中证环保"
"000827","2017-05-15","1682.339","1693.084","1681.793","1682.836","174726.34","2052783.99","0.257400","中证环保"
"000827","2017-05-16","1678.438","1723.409","1669.618","1723.338","237341.18","2779103.51","2.406800","中证环保"
"000827","2017-05-17","1724.886","1737.538","1722.364","1729.942","275718.58","3046428.68","0.383200","中证环保"
"000827","2017-05-18","1711.655","1732.095","1705.209","1711.490","231709.31","2792112.96","-1.066600","中证环保"
"000827","2017-05-19","1707.806","1714.527","1700.405","1712.301","178720.92","1989794.23","0.047400","中证环保"
"000827","2017-05-22","1707.196","1714.882","1680.947","1684.958","209949.20","2239551.80","-1.596900","中证环保"
"000827","2017-05-23","1680.618","1685.580","1643.737","1644.330","214224.36","2390057.61","-2.411200","中证环保"
"000827","2017-05-24","1633.892","1664.548","1616.308","1664.226","194891.24","2185668.93","1.210000","中证环保"
"000827","2017-05-25","1659.614","1678.092","1636.010","1671.036","230766.78","2679097.94","0.409200","中证环保"
"000827","2017-05-26","1668.693","1687.531","1665.437","1666.009","216072.15","2552337.40","-0.300800","中证环保"
"000827","2017-05-31","1681.836","1687.087","1660.842","1661.934","191689.28","2319794.47","-0.244600","中证环保"
"000827","2017-06-01","1655.701","1657.438","1621.586","1622.341","191790.65","2154517.91","-2.382300","中证环保"
"000827","2017-06-02","1616.739","1646.704","1610.343","1644.367","174249.99","1966359.42","1.357700","中证环保"
"000827","2017-06-05","1645.003","1663.955","1644.963","1659.186","155960.32","1975044.77","0.901200","中证环保"
"000827","2017-06-06","1659.648","1667.943","1656.694","1666.709","143590.03","1700656.31","0.453400","中证环保"
"000827","2017-06-07","1665.278","1701.064","1664.586","1700.000","234461.08","2710011.91","1.997400","中证环保"
"000827","2017-06-08","1697.178","1701.518","1689.344","1695.602","207754.06","2531982.22","-0.258700","中证环保"
"000827","2017-06-09","1693.950","1696.422","1679.636","1694.118","189444.07","2288647.83","-0.087500","中证环保"
"000827","2017-06-12","1686.676","1690.186","1672.144","1673.848","188146.87","2384324.57","-1.196500","中证环保"
"000827","2017-06-13","1671.107","1697.183","1670.659","1695.392","160184.63","1978610.75","1.287100","中证环保"
"000827","2017-06-14","1693.589","1699.387","1686.223","1689.188","164653.58","2043471.55","-0.365900","中证环保"
"000827","2017-06-15","1687.222","1706.818","1687.017","1702.036","157346.21","1908386.79","0.760600","中证环保"
"000827","2017-06-16","1700.381","1706.947","1697.798","1703.626","167374.69","1956984.70","0.093400","中证环保"
