"TradingDate","Symbol","FundClassID","NAV","AccumulativeNAV","AnnualizedYield","Frequency","MarketStatus"
"2022-11-22","003184","202000006581","1.0000","1.0000","","",""
"2022-11-23","003184","202000006581","1.0000","1.0000","","",""
"2022-11-24","003184","202000006581","1.0000","1.0000","","",""
"2022-11-25","003184","202000006581","1.0000","1.0000","","",""
"2022-11-28","003184","202000006581","1.0000","1.0000","","",""
"2022-11-29","003184","202000006581","1.0000","1.0000","","",""
"2022-11-30","003184","202000006581","1.0000","1.0000","","",""
"2022-12-01","003184","202000006581","1.0000","1.0000","","",""
"2022-12-02","003184","202000006581","1.0000","1.0000","","",""
"2022-12-05","003184","202000006581","1.0000","1.0000","","",""
"2022-12-06","003184","202000006581","1.0000","1.0000","","",""
"2022-12-07","003184","202000006581","1.0000","1.0000","","",""
"2022-12-08","003184","202000006581","1.0000","1.0000","","",""
"2022-12-09","003184","202000006581","1.0000","1.0000","","",""
"2022-12-12","003184","202000006581","1.0000","1.0000","","",""
"2022-12-13","003184","202000006581","1.0000","1.0000","","",""
"2022-12-14","003184","202000006581","1.0000","1.0000","","",""
"2022-12-15","003184","202000006581","1.0000","1.0000","","",""
"2022-12-16","003184","202000006581","1.0000","1.0000","","",""
"2022-12-19","003184","202000006581","1.0000","1.0000","","",""
"2022-12-20","003184","202000006581","1.0000","1.0000","","",""
"2022-12-21","003184","202000006581","1.0000","1.0000","","",""
"2022-12-22","003184","202000006581","1.0000","1.0000","","",""
"2022-12-23","003184","202000006581","1.0000","1.0000","","",""
"2022-12-26","003184","202000006581","1.0000","1.0000","","",""
"2022-12-27","003184","202000006581","1.0000","1.0000","","",""
"2022-12-28","003184","202000006581","1.0000","1.0000","","",""
"2022-12-29","003184","202000006581","1.0000","1.0000","","",""
"2022-12-30","003184","202000006581","1.0000","1.0000","","",""
"2022-12-31","003184","202000006581","1.0000","1.0000","","",""
"2023-01-03","003184","202000006581","1.0000","1.0000","","",""
"2023-01-04","003184","202000006581","1.0000","1.0000","","",""
"2023-01-05","003184","202000006581","1.0000","1.0000","","",""
"2023-01-06","003184","202000006581","1.0000","1.0000","","",""
"2023-01-09","003184","202000006581","1.0000","1.0000","","",""
"2023-01-10","003184","202000006581","1.0000","1.0000","","",""
"2023-01-11","003184","202000006581","1.0000","1.0000","","",""
"2023-01-12","003184","202000006581","1.0000","1.0000","","",""
"2023-01-13","003184","202000006581","1.0000","1.0000","","",""
"2023-01-16","003184","202000006581","1.0000","1.0000","","",""
"2023-01-17","003184","202000006581","1.0000","1.0000","","",""
"2023-01-18","003184","202000006581","1.0000","1.0000","","",""
"2023-01-19","003184","202000006581","1.0000","1.0000","","",""
"2023-01-20","003184","202000006581","1.0000","1.0000","","",""
"2023-01-30","003184","202000006581","1.0000","1.0000","","",""
"2023-01-31","003184","202000006581","1.0000","1.0000","","",""
"2023-02-01","003184","202000006581","1.0000","1.0000","","",""
"2023-02-02","003184","202000006581","1.0000","1.0000","","",""
"2023-02-03","003184","202000006581","1.0000","1.0000","","",""
"2023-02-06","003184","202000006581","1.0000","1.0000","","",""
"2023-02-07","003184","202000006581","1.0000","1.0000","","",""
"2023-02-08","003184","202000006581","1.0000","1.0000","","",""
"2023-02-09","003184","202000006581","1.0000","1.0000","","",""
"2023-02-10","003184","202000006581","1.0000","1.0000","","",""
"2023-02-13","003184","202000006581","1.0000","1.0000","","",""
"2023-02-14","003184","202000006581","1.0000","1.0000","","",""
"2023-02-15","003184","202000006581","1.0000","1.0000","","",""
"2023-02-16","003184","202000006581","1.0000","1.0000","","",""
"2023-02-17","003184","202000006581","1.0000","1.0000","","",""
"2023-02-20","003184","202000006581","1.0000","1.0000","","",""
