Date_target,Oil_GRU_z_used,NewEnergy_MeanPred,NewEnergy_Sigma,CI_low,CI_high,ConfLevel,RiskLevel
2023-08-11,16.72533576350111,-0.2690611422380519,0.9797516563506726,-2.18937438868537,1.6512521042092665,0.95,LOW
2023-08-14,16.78454895575936,-0.17547293141416256,0.9735890793572436,-2.08370752695436,1.7327616641260348,0.95,LOW
2023-08-15,17.52583709607433,-0.17252823462968042,0.9515063456880672,-2.037480672178292,1.6924242029189314,0.95,LOW
2023-08-16,18.97048591201078,-0.11907697579504606,0.969532440847154,-2.0193605598554676,1.7812066082653757,0.95,LOW
2023-08-17,20.2729028116953,-0.03639225358198914,0.986915354034832,-1.9707463474902598,1.8979618403262815,0.95,MEDIUM
2023-08-18,19.22220069588631,0.0338121702936153,0.9839073191402674,-1.8946461752213086,1.9622705158085394,0.95,MEDIUM
2023-08-21,18.326223707076032,-0.04062397764343126,0.9786558479087107,-1.9587894395445042,1.877541484257642,0.95,LOW
2023-08-22,18.93545700210969,-0.08075780577743663,0.9762175024708493,-1.9941441106203013,1.8326284990654278,0.95,LOW
2023-08-23,19.220452911662157,-0.02882559632879747,0.9708417951410965,-1.9316755148053466,1.8740243221477515,0.95,LOW
2023-08-24,20.25589304270084,-0.009833852859630898,0.9654311772527496,-1.90207896027502,1.8824112545557583,0.95,LOW
2023-08-25,20.07837056262905,0.05409205857978314,0.9847566753182104,-1.8760310250439094,1.9842151422034755,0.95,MEDIUM
2023-08-28,18.55454471379123,0.04206848022652204,0.9656511530203282,-1.8506077796933211,1.9347447401463653,0.95,LOW
2023-08-29,18.87204362731514,-0.05660597731106062,0.9992334970760481,-2.015103631580115,1.9018916769579939,0.95,MEDIUM
2023-08-30,17.828568878362532,-0.01274059653223561,0.970085205719326,-1.9141075997421144,1.8886264066776433,0.95,LOW
2023-08-31,17.59596923468408,-0.08581441825217859,0.989144064599621,-2.024536784867436,1.8529079483630786,0.95,MEDIUM
2023-09-01,15.983344614794309,-0.08081487697373071,0.9703761342862295,-1.9827521001747404,1.821122346227279,0.95,LOW
2023-09-04,14.17065387966297,-0.1900109263283779,1.0052209923461803,-2.1602440713268916,1.7802222186701355,0.95,HIGH
2023-10-03,14.796866809569028,-0.2948812945031535,1.0084758708664232,-2.2714940014013427,1.681731412395036,0.95,HIGH
2023-10-04,14.39828476942296,-0.23343430655877626,0.97718917869022,-2.1487250967916074,1.681856483674055,0.95,LOW
2023-10-05,18.95233007716296,-0.26238390161375225,0.9742719722703574,-2.171956967263653,1.6471891640361482,0.95,LOW
2023-10-06,19.46723905685696,-0.004584617504448357,1.0778415785468314,-2.1171541114562378,2.107984876447341,0.95,HIGH
2023-10-09,19.293828109118298,-0.006152313646336699,0.969266153441092,-1.9059139743908768,1.8936093470982036,0.95,LOW
2023-10-11,15.87352994023264,-0.0066396644241377145,0.9634410813586618,-1.8949841838871149,1.8817048550388393,0.95,LOW
2023-10-12,18.122569932873862,-0.24531076250314612,1.0438524189657135,-2.2912615036759445,1.800639978669652,0.95,HIGH
2023-10-13,18.05944661488665,-0.07288043088974985,1.007684340084954,-2.04794173745626,1.90218087567676,0.95,HIGH
2023-10-16,13.500685081794082,-0.0920097059586952,0.9562472702618037,-1.9662543556718304,1.7822349437544398,0.95,LOW
2023-10-17,15.23133946107483,-0.4086553783553244,1.065702687987331,-2.497432646810493,1.6801218900998443,0.95,HIGH
2023-10-18,15.012534504682309,-0.24884442328618409,0.9875520235397565,-2.1844463894241066,1.6867575428517385,0.95,MEDIUM
2023-10-19,13.90825645491048,-0.2758983718181739,0.955337089851241,-2.1483590679266062,1.5965623242902582,0.95,LOW
2023-10-20,12.43817335812094,-0.33796524139144213,0.9778742038155565,-2.2545986808699325,1.5786681980870485,0.95,LOW
2023-10-23,14.31283544628984,-0.42125159706637927,0.9870583232301476,-2.3558859105974683,1.51338271646471,0.95,MEDIUM
2023-10-24,16.19705246086221,-0.29262232626557905,0.9946367664602564,-2.242110388527682,1.6568657359965235,0.95,MEDIUM
2023-10-25,17.930903434117752,-0.19752959204533224,0.9940658459612005,-2.1458986501292854,1.7508394660386208,0.95,MEDIUM
2023-10-26,15.59289240864584,-0.10490885391800325,0.9899441298567218,-2.045199348437178,1.8353816406011714,0.95,MEDIUM
2023-10-27,17.57374324335568,-0.27515968899206994,1.0035656015111682,-2.2421482679539597,1.6918288899698197,0.95,HIGH
2023-10-30,15.81134631722309,-0.12533238195678847,0.9926472904090061,-2.0709210711584407,1.8202563072448636,0.95,MEDIUM
2023-10-31,18.473560196628,-0.2621065008945082,0.9875719909113794,-2.1977476030808116,1.6735346012917953,0.95,MEDIUM
2023-11-01,19.12351157595197,-0.0803055928228247,1.0063486948158384,-2.052749034661868,1.8921378490162186,0.95,HIGH
2023-11-02,19.067107727374342,-0.05856610280211408,0.9606827129397929,-1.9415042201641082,1.82437201455988,0.95,LOW
2023-11-03,17.22024947276682,-0.05111742207897496,0.9507890817387035,-1.9146640222868336,1.8124291781288837,0.95,LOW
2023-11-06,18.797080720643102,-0.17212270103396127,0.9931624407491262,-2.1187210849022486,1.774475682834326,0.95,MEDIUM
2023-11-07,18.11308623309258,-0.05282773530064619,0.9859765013209756,-1.9853416778897581,1.879686207288466,0.95,MEDIUM
2023-11-08,21.57970461597277,-0.10745282015586943,0.9669040121902469,-2.0025846840487533,1.7876790437370147,0.95,LOW
2023-11-09,22.90324743403725,0.10261237476721177,1.030927572863924,-1.918005668046079,2.1232304175805026,0.95,HIGH
2023-11-10,22.13932437288059,0.15533051371642484,0.9781171808556183,-1.7617791607605868,2.0724401881934367,0.95,LOW
2023-11-14,19.81791065967567,0.10646440105307581,0.9663577505628635,-1.7875967900501368,2.0005255921562886,0.95,LOW
2023-11-15,19.25161285964028,-0.03932400620297685,1.0024539289854624,-2.004133707014483,1.9254856946085293,0.95,MEDIUM
2023-11-16,21.00235936495391,-0.04198960780710623,0.9627159186651716,-1.9289128083908424,1.84493359277663,0.95,LOW
2023-11-17,24.55655437431058,0.06730384636932057,0.9906930141483603,-1.8744544613614655,2.0090621541001066,0.95,MEDIUM
2023-11-20,20.203395937696587,0.2563599831626838,1.030597835352434,-1.763611774128087,2.276331740453455,0.95,HIGH
2023-11-21,18.61146995470976,-0.07266304761855091,1.0417263578319358,-2.1144467089691448,1.9691206137320432,0.95,HIGH
2023-11-22,18.75247473744735,-0.1167137576049877,0.975179474218317,-2.028065527072889,1.7946380118629135,0.95,LOW
2023-11-23,19.85076403186577,-0.084972683586761,0.9466544895255414,-1.940415483056822,1.7704701158833,0.95,LOW
2023-12-22,19.64493643517963,-0.014449891270668452,0.9698905767104347,-1.9154354216231204,1.8865356390817833,0.95,LOW
2023-12-26,21.79906027633196,-0.025417037113919322,0.9531455724635349,-1.8935823591424477,1.842748284914609,0.95,LOW
2023-12-27,19.829880217346112,0.10778670536924329,0.9976127102996123,-1.847534206817997,2.0631076175564833,0.95,MEDIUM
2023-12-28,21.93312937761737,-0.04103244865723818,0.9919973667215939,-1.9853472874315623,1.9032823901170859,0.95,MEDIUM
2023-12-29,23.67009892570725,0.11245518823598655,0.9942223004628178,-1.8362205206711364,2.0611308971431095,0.95,MEDIUM
2024-01-02,23.674528107922598,0.19732483831559028,0.9856147522350445,-1.7344800760650967,2.129129752696277,0.95,MEDIUM
2024-01-03,24.84660921337763,0.1987726857414964,0.9499490734824634,-1.6631274982841318,2.0606728697671244,0.95,LOW
2024-01-04,21.37535897288643,0.2761418056005849,0.9778097243753561,-1.640365254175113,2.192648865376283,0.95,LOW
2024-01-05,22.677100386892928,0.0270738139942083,1.0278779031851535,-1.9875668762486922,2.0417145042371088,0.95,HIGH
2024-01-08,20.652586251730938,0.1533202723775927,0.9766356289129563,-1.7608855602918017,2.067526105046987,0.95,LOW
2024-01-09,24.496577640573598,0.0019769225827682424,0.992273781702186,-1.9428796895535165,1.9468335347190528,0.95,MEDIUM
2024-01-10,22.80632857765374,0.25117496533988926,1.0307895604703547,-1.769172573182006,2.2715225038617843,0.95,HIGH
2024-01-11,23.98726028358296,0.10602660081335491,0.9790603346479169,-1.8129316550965622,2.0249848567232718,0.95,LOW
2024-01-12,22.32381671168898,0.21020712432788907,0.9699984007234083,-1.690989741089991,2.111403989745769,0.95,LOW
2024-01-15,22.05490881658821,0.08978521243321017,0.9806051689519324,-1.8322009187125774,2.0117713435789977,0.95,LOW
2024-02-13,22.18048307993068,0.10565994850476232,0.9530427652045006,-1.7623038712960588,1.9736237683055833,0.95,LOW
2024-02-14,17.71697834156644,0.12445411286494737,0.9538302702494607,-1.7450532168239954,1.9939614425538903,0.95,LOW
2024-02-15,19.36233988048126,-0.18639201519188908,1.0495183631802552,-2.243448007025189,1.8706639766414108,0.95,HIGH
2024-02-16,17.31687595155211,-0.030411494174912262,0.981037824850381,-1.953245630881659,1.8924226425318345,0.95,MEDIUM
2024-02-19,17.2113981843871,-0.18709493398973978,0.9898362835885844,-2.127174049823365,1.7529841818438856,0.95,MEDIUM
2024-03-19,17.60619461442403,-0.1538870841616121,0.9504997543986962,-2.0168666027830566,1.7090924344598324,0.95,LOW
2024-03-20,13.066240348950009,-0.12311925810259558,0.9592385010445172,-2.0032267201498493,1.7569882039446583,0.95,LOW
2024-03-21,14.887472635630841,-0.44120923721400473,1.0507270815793825,-2.5006343171095944,1.6182158426815851,0.95,HIGH
2024-03-22,14.97678004333034,-0.2740352807380234,0.9836651272523607,-2.2020189301526503,1.6539483686766037,0.95,MEDIUM
2024-03-25,15.20347810887416,-0.28049847631658287,0.9495948879829286,-2.1417044567631227,1.5807075041299572,0.95,LOW
2024-03-26,14.125457203621119,-0.25245664431327786,0.955804301628519,-2.125833075505175,1.6209197868786194,0.95,LOW
2024-03-27,14.74607864283578,-0.3212395724313911,0.9770863622350239,-2.2363288424120378,1.5938496975492558,0.95,LOW
2024-03-28,14.33647288390018,-0.2628272439268917,0.9677043885526748,-2.1595278454901345,1.6338733576363509,0.95,LOW
2024-04-01,13.09353594239264,-0.2894010136641732,0.9663651209799298,-2.1834766507848355,1.6046746234564893,0.95,LOW
2024-04-02,12.43254227346596,-0.3630408323461043,0.9861898182685324,-2.295972876152428,1.569891211460219,0.95,MEDIUM
2024-04-03,11.47999570004236,-0.38720179424748147,0.974164360648824,-2.2965639411191763,1.5221603526242133,0.95,LOW
2024-04-04,11.47109136657614,-0.4409213098731999,0.9819369622513142,-2.365517755885776,1.4836751361393758,0.95,MEDIUM
2024-04-05,10.758201443412629,-0.4219466910175188,0.9626220663952576,-2.308685941152224,1.464792559117186,0.95,LOW
2024-04-08,10.98243997418763,-0.4664967950636987,0.9804157579097188,-2.3881116805667473,1.4551180904393501,0.95,LOW
2024-04-09,11.20264252727068,-0.4365545511382721,0.9689285044968731,-2.335654419952143,1.4625453176755991,0.95,LOW
2024-04-10,12.46082617455051,-0.41954137713309014,0.970924742099721,-2.322553871648543,1.4834711173823631,0.95,LOW
2024-04-11,11.47329922358817,-0.345151277927823,0.9963565345399442,-2.298010085626114,1.6077075297704677,0.95,MEDIUM
2024-04-12,12.18046760458145,-0.4201265674608484,0.9913315675271059,-2.363136439813976,1.5228833048922792,0.95,MEDIUM
2024-04-15,12.36524831467487,-0.3603574197974494,0.9832158822245486,-2.2874605489575646,1.566745709362666,0.95,MEDIUM
2024-04-16,12.26445741507721,-0.3507510163569467,0.972201838810412,-2.2562666204253543,1.5547645877114609,0.95,LOW
2024-04-17,12.5779204661214,-0.351540802635238,0.9737225691109445,-2.260037038092689,1.556955432822213,0.95,LOW
2024-04-18,15.22901718892245,-0.3263752910430334,0.9787778924053435,-2.2447799601575067,1.5920293780714396,0.95,LOW
2024-04-19,14.88404113846458,-0.1810613427466115,1.0370353149103595,-2.213650559970916,1.851527874477693,0.95,HIGH
2024-04-22,14.48801227339202,-0.22107862275168536,0.9776678969725143,-2.1373077008178134,1.6951504553144425,0.95,LOW
2024-04-23,14.646021799239731,-0.2352863522450615,0.9802550586952479,-2.1565862672877474,1.6860135627976243,0.95,LOW
2024-04-24,13.2999456734948,-0.21613716253234933,0.974612143552744,-2.1263769638957273,1.6941026388310287,0.95,LOW
2024-04-25,13.97090351984718,-0.3105197329055288,1.006394047873506,-2.283052066737601,1.662012600926543,0.95,HIGH
2024-04-26,13.06268777322535,-0.2511050158220446,0.9870018791191413,-2.1856286988955613,1.6834186672514724,0.95,MEDIUM
2024-04-29,13.300640773090718,-0.31963609795547315,0.9947162375866354,-2.2692799236252785,1.6300077277143323,0.95,MEDIUM
2024-04-30,14.26781274375338,-0.28747757837828514,0.9766498500565097,-2.2017112844890443,1.6267561277324738,0.95,LOW
2024-05-01,15.286079399123158,-0.23342480129784196,0.9961704689421387,-2.185918920424434,1.71906931782875,0.95,MEDIUM
2024-05-02,17.60874860744048,-0.18014448591075866,0.9971674490669987,-2.134592686082076,1.7743037142605589,0.95,MEDIUM
2024-05-03,16.94359522977515,-0.05756246052034081,1.0300358356653827,-2.0764326984244907,1.961307777383809,0.95,HIGH
2024-05-06,17.620308468423858,-0.1172146309565466,0.9847210994345751,-2.047267985848314,1.8128387239352204,0.95,MEDIUM
2024-05-07,16.6237181432591,-0.06257496471625731,0.9850833770343275,-1.993338383703539,1.8681884542710245,0.95,MEDIUM
