y_true,y_pred
0.005609961528573747,0.006244957840239397
0.005672763477079451,0.00443260074763682
-0.002540017107801927,0.0014219510973765845
-0.0036808657226616768,0.001007160927344769
-0.0027339227225800333,-0.003979828887825155
-0.004373076312316357,-0.006182217929323067
-0.00458364373216247,-0.006533359314442141
-0.006316801733372981,-0.005599919282631435
-0.008148866261956845,-0.00332537498718182
-0.010525940523759065,-0.0015988263038670518
-0.010091801402657925,-0.00153850762870104
-0.00816269123285017,-0.004516449641395766
-0.008665128362178733,-0.006122395066755847
-0.006813182152613541,-0.006758778955177057
-0.00833210309616005,-0.006054368147163446
-0.007342626958501993,-0.004198946489475419
0.002473080236646295,-0.0021056191735232045
0.004327799521740659,-0.002058878945088642
0.00308999722563963,0.0034587789262115506
0.00518936289166209,0.005858359540903443
0.004854021784714395,0.006582469429614244
0.007271318416017468,0.006220980797526819
0.008602611913618547,0.0047013509581791185
0.006332160799535217,0.0025414151338891138
0.0055300549673567385,0.0013259420172982944
0.004923897251796264,0.0008381376021963031
0.004419109928610343,0.0021884064545471668
0.003596573398880149,0.0029928981720396372
0.00385404000604605,0.0027692877422180566
0.003540719141867136,0.0013078647446624783
-0.0006301457816332038,-0.0001490040005697149
-0.0021187121222800503,0.001046681410926349
-0.001539544494238503,-0.00203732225072017
-0.002137490758001937,-0.0032046591402032135
-0.0018491066943766969,-0.0037569809066646206
-0.0031628125752979183,-0.0036804557254574307
-0.0047194881174508945,-0.0026267544116992687
-0.0037532780704306614,-0.0009407620835978319
-0.002300307952502478,-0.0006487350393706859
-0.0014994810267558768,1.6111972484737997e-05
-0.0011922991326667888,0.00036616768900423884
-0.0002376292242757616,0.0004792409641027677
0.00010852058181137327,0.00025265893376634713
0.0013341145264137882,2.7063254305246262e-05
0.0047517568664208875,0.00021562727593609014
0.007197020608579239,5.038283499099745e-05
0.00870384766429323,0.0030674756683564093
0.009021921869076382,0.005913441458553176
0.010008557687038738,0.006918246095786865
0.009517065967453733,0.0063339044318163375
0.011522334789416194,0.004584334975928598
0.0180476455465444,0.0026530893456832875
0.01595367196137631,0.0025837629172634053
0.012701920256726316,0.007801075362101466
0.014328606011670384,0.01071689033050394
0.013033028886964301,0.011822456462082572
0.015445853442410533,0.011635556998802235
0.014637536386910881,0.010502216102033179
0.008030993257351357,0.009346617512692517
0.006683511635952505,0.00988755242512359
0.005408429324290336,0.00779808954327648
0.0034657065567625113,0.007786392069808192
0.00048134377375651564,0.007786946807503615
-0.0004156064461570519,0.007561314194633733
-0.004014678817169486,0.0066216095832640895
-0.017697362139124644,0.005499325559984234
-0.018887657142767546,0.00565674521831378
-0.014981526214221714,-0.011816608731963177
-0.017669487760573373,-0.0165856718637751
-0.014418132697518647,-0.01739304501849281
-0.018581345007847857,-0.016380833075719095
-0.0170571908097612,-0.014169185638859858
0.0008364681697812274,-0.011760868115911823
0.004301516346356431,-0.011225301279783806
0.002669308280887705,0.0008814701186363419
0.0057572922588768425,0.00673973588269255
0.005297306224773514,0.008561271400882454
0.007955452505732968,0.008098754848834606
0.008502021019139243,0.006661000168574615
0.005719220276893705,0.004629802843169485
0.0034960722732114797,0.003342859792545456
0.001501614533242319,0.0013664737502391054
0.0014351033169767158,0.0016778970948678068
5.99533112362918e-06,0.0022538865472844804
0.001737833903634791,0.002187205434809769
0.002834926178558861,0.0005065402774197547
-0.002128621246422301,-0.0017170803444871376
-0.0018194626749085986,-0.0005365368151100463
7.091965371315318e-05,-0.0014787853596916402
