"Bndidxnme","Bndidxcd","Trddt","Pretrdd","Bchmrkdt","Opnidx","Clsindex","Preclsindx","Hiindex","Loindex","Dlbndtrd","Dnvaltrd","Didexvolt","Dperchg","Dretindex"
"中证10年期国债指数","930916","2025-11-17","2025-11-14","2008-12-31","","180.22","180.16","","","0","","","","0.0316"
"中证10年期国债指数","930916","2025-11-18","2025-11-17","2008-12-31","","180.25","180.22","","","0","","","","0.0137"
"中证10年期国债指数","930916","2025-11-19","2025-11-18","2008-12-31","","180.16","180.25","","","0","","","","-0.0480"
"中证10年期国债指数","930916","2025-11-20","2025-11-19","2008-12-31","","180.16","180.16","","","0","","","","0.0020"
"中证10年期国债指数","930916","2025-11-21","2025-11-20","2008-12-31","","180.15","180.16","","","0","","","","-0.0082"
"中证10年期国债指数","930916","2025-11-24","2025-11-21","2008-12-31","","180.17","180.15","","","0","","","","0.0112"
"中证10年期国债指数","930916","2025-11-25","2025-11-24","2008-12-31","","180.06","180.17","","","0","","","","-0.0591"
"中证10年期国债指数","930916","2025-11-26","2025-11-25","2008-12-31","","179.75","180.06","","","0","","","","-0.1716"
"中证10年期国债指数","930916","2025-11-27","2025-11-26","2008-12-31","","179.68","179.75","","","0","","","","-0.0409"
"中证10年期国债指数","930916","2025-11-28","2025-11-27","2008-12-31","","179.85","179.68","","","0","","","","0.0957"
"中证10年期国债指数","930916","2025-12-01","2025-11-28","2008-12-31","","179.98","179.85","","","0","","","","0.0701"
"中证10年期国债指数","930916","2025-12-02","2025-12-01","2008-12-31","","179.84","179.98","","","0","","","","-0.0757"
"中证10年期国债指数","930916","2025-12-03","2025-12-02","2008-12-31","","179.76","179.84","","","0","","","","-0.0462"
"中证10年期国债指数","930916","2025-12-04","2025-12-03","2008-12-31","","179.46","179.76","","","0","","","","-0.1679"
"中证10年期国债指数","930916","2025-12-05","2025-12-04","2008-12-31","","179.79","179.46","","","0","","","","0.1853"
