sample_index,raw_returns,training_returns,scaled_returns
90,-0.0038816070517666557,0.0021718364763633276,0.2220007661521923
91,-0.00048710319276024094,-0.0028663849134392227,-0.29280410596825546
92,-0.003898631672582975,-0.010904786739579134,-1.114167064042019
93,-0.03962824619017846,-0.011108529919121039,-1.134985518288944
94,0.010697962343320322,0.00042578791921487735,0.043589728876570054
95,0.03326612108548899,0.008380454664445584,0.8563966461803293
96,-0.012195121951219523,0.0014088261642800385,0.14403646173840504
97,-0.02765429461443869,-0.00975945349442996,-0.9971370470606838
98,-0.010665362423838087,-0.00963644105842282,-0.9845676507423607
99,0.0041067723606769135,0.002141972173147553,0.2189492351438327
100,0.038343559329124144,0.01139012627330784,1.1639245390317383
101,0.002461897869225682,0.008026013422700696,0.8201798815697053
102,0.015717076877764136,-0.0006857815063810288,-0.06999030497329742
103,-0.02466151940791772,-0.0062636444924142765,-0.6399356922566379
104,-0.025285088098797037,-0.004227919090111451,-0.4319255088363487
105,0.012207516428325738,0.0020720747615826677,0.21180712580837507
106,-0.009547765713557865,0.006247398769293224,0.6384412443886837
107,0.025367834765344766,0.006986265984620946,0.7139386100008142
108,0.021276611808763057,0.0025335734615226616,0.25896300897127683
109,-0.007267423593311895,-0.0027643622295783687,-0.2823794400683653
110,-0.01073691145983291,-0.0019268071987462647,-0.19679816501481764
111,-0.005920120203422918,0.004367262687842731,0.44632915956858943
112,0.0054590874657092225,0.008145786878154771,0.8324183192340883
113,-0.0024679735362440613,0.004086454471705855,0.4176362088992698
114,0.0074221441204394,-0.002501219015912535,-0.2554914972846695
115,-0.016699417602916267,-0.002734738530358246,-0.2793524939481299
116,0.006992976346019253,0.004696449302163348,0.47996540930388143
117,0.015376957752416764,0.008141580086124454,0.8319884697166399
118,-0.012701526018724096,0.0007912824392874577,0.0809359161734453
119,-0.01138048256583235,-0.008332307116998956,-0.8513113971959165
120,0.0,-0.009493819146582833,-0.969994560477815
121,-0.023523489695830402,-0.0034985140685914245,-0.35739498908037876
122,0.018964578551723177,2.4804561098565846e-05,0.0026172962607049106
123,-0.03923535272759027,-0.0069211765324749645,-0.7071222391764838
124,-0.008900527376893397,-0.015282267411616368,-1.5614575269301885
125,-0.06339148143655093,-0.015635784205738287,-1.5975798315908614
126,0.0016920861489049255,-0.0060938611122227804,-0.6225872463339219
127,-0.021396456262273267,0.0007225291992103691,0.07391071814673866
128,0.01898733829924404,0.00015834157157363022,0.01626209236674831
129,-0.0022585550675595645,-0.0036452418097068858,-0.3723876124998961
130,-0.009054886628255598,-0.0024476982385423394,-0.25002275051510164
131,0.011993094330534193,0.0022550174156127684,0.23050018479223847
132,-0.027652358358099982,0.0020907264135779516,0.21371294942694447
133,-0.010446912940104358,-0.0016528416293813061,-0.16880439519203888
134,-0.003519030418017044,-0.004443481733293061,-0.45395167449506013
135,-0.01765740088887613,-0.002215605422122369,-0.22630753368898276
136,0.01318150427290643,0.0026286248595875816,0.2686753497042033
137,-0.033707847425643256,0.0014945898818420093,0.1527997883642314
138,-0.01223994865800404,-0.004159190781581722,-0.42490285831223423
139,-0.006815285449978337,-0.007582133638173977,-0.7746587589025088
140,-0.023705617706667237,-0.0026286722999290936,-0.26851465893300014
141,0.012779601777283212,0.00712501192439276,0.7281156538929364
