test_index,strategy_nav,buy_hold_nav,strategy_return,buy_hold_return,signal
206,1.2335981501803321,1.0272300102694913,0.001389363189849029,-0.001389363189849029,-1.0
207,1.2439451160106092,1.0186139842041637,0.008387630792705573,-0.008387630792705573,-1.0
208,1.2549290516278198,1.009619704410558,0.00882991980581629,-0.00882991980581629,-1.0
209,1.2577607985064012,1.0073414979710702,0.0022564995805206722,-0.0022564995805206722,-1.0
210,1.2557095823394477,1.0089843184252736,-0.0016308475899306978,0.0016308475899306978,-1.0
211,1.2591350123911158,1.0062319262681978,0.0027278839787830485,-0.0027278839787830485,-1.0
212,1.272677771588945,0.995409292840874,0.010755605288198009,-0.010755605288198009,-1.0
213,1.288801429355982,0.9827983718880735,0.01266908099361746,-0.01266908099361746,-1.0
214,1.2971833105164825,0.9764066198537701,0.006503624972459135,-0.006503624972459135,-1.0
215,1.298910355154136,0.9751066510649976,0.001331380556357962,-0.001331380556357962,-1.0
216,1.29867468476699,0.9752835714822174,-0.00018143699156051562,0.00018143699156051562,-1.0
217,1.3001921771695213,0.9741439593627258,0.0011684930955616671,-0.0011684930955616671,-1.0
218,1.3017555489954868,0.9729726331178489,0.0012024159608227856,-0.0012024159608227856,-1.0
219,1.3038861966247315,0.974565145502891,0.0016367494118913373,0.0016367494118913373,1.0
220,1.3133282753075097,0.9816224491304252,0.007241489868686513,0.007241489868686513,1.0
221,1.3304510441894077,0.9944205397843461,0.01303769149254687,0.01303769149254687,1.0
222,1.3488644624440205,1.0081833019693935,0.01383998181295824,0.01383998181295824,1.0
223,1.36007936883721,1.0165656722323602,0.00831433157699839,0.00831433157699839,1.0
224,1.3621035062615672,1.0180785755736126,0.001488249488033726,0.001488249488033726,1.0
225,1.3597536988915782,1.0163222563738503,-0.0017251312834795592,-0.0017251312834795592,1.0
226,1.3606204783172833,1.016970114307555,0.000637453258197908,0.000637453258197908,1.0
227,1.3555680732215396,1.0207464392046348,-0.0037133096085633843,0.0037133096085633843,-1.0
228,1.3503290856667873,1.024691411056061,-0.0038647911958428487,0.0038647911958428487,-1.0
229,1.3514282182397983,1.0238573390367798,0.000813973856208712,-0.000813973856208712,-1.0
230,1.3615447961534117,1.0161929049196046,0.007485841850179803,-0.007485841850179803,-1.0
231,1.374192311907834,1.0067533948786476,0.009289092646935827,-0.009289092646935827,-1.0
232,1.378827871916871,1.0033573157885365,0.0033732978775010167,-0.0033732978775010167,-1.0
233,1.3839349375508003,1.007073669200287,0.0037039181887361986,0.0037039181887361986,1.0
234,1.3886029008284428,1.010470492835672,0.0033729644009882088,0.0033729644009882088,1.0
235,1.3824994379115194,1.0060290724857732,-0.004395398362830842,-0.004395398362830842,1.0
236,1.3684686563485982,0.9958190327744229,-0.010148851549709792,-0.010148851549709792,1.0
237,1.3628994816611162,0.9917664078751155,-0.004069639930476567,-0.004069639930476567,1.0
238,1.370198808908879,0.9970780450588024,0.005355734113910017,0.005355734113910017,1.0
239,1.378632340698239,1.0032150299509235,0.006154969435476017,0.006154969435476017,1.0
240,1.3776877841547832,1.0025276869276536,-0.0006851402767595776,-0.0006851402767595776,1.0
241,1.3690215661972442,0.9962213789649155,-0.006290407781219955,-0.006290407781219955,1.0
242,1.3642777879743415,0.9927693856585931,-0.0034650865552685126,-0.0034650865552685126,1.0
243,1.3670746697172604,0.9948046446023014,0.0020500822981746217,0.0020500822981746217,1.0
244,1.372148459957964,0.9984967838899336,0.003711421441049074,0.003711421441049074,1.0
245,1.3750170411905547,1.0005842177344875,0.0020905764327268242,0.0020905764327268242,1.0
246,1.3786799838566133,1.0032496993338655,0.002663925286982084,0.002663925286982084,1.0
247,1.3833151735515663,1.0066226740069357,0.0033620490245944534,0.0033620490245944534,1.0
248,1.3860645860979972,1.0086233901577828,0.0019875532337088387,0.0019875532337088387,1.0
249,1.3876454986741902,1.0097738022079397,0.001140576414727964,0.001140576414727964,1.0
250,1.3913171837243545,1.0124456455405177,0.002645982027594686,0.002645982027594686,1.0
251,1.395574984504712,1.0155439986048511,0.003060266077473404,0.003060266077473404,1.0
252,1.3945661617791938,1.0148098898139002,-0.0007228724624039314,-0.0007228724624039314,1.0
253,1.3865816741454893,1.0089996692321512,-0.0057254276294197316,-0.0057254276294197316,1.0
254,1.3945362403184656,1.0032112221560965,0.005736817615073801,-0.005736817615073801,-1.0
255,1.3991680129092616,0.9998791852342733,0.003321371260841708,-0.003321371260841708,-1.0
